,Company Name,ISIN,Near term - Target Status,Near term - Target Classification,Near term - Target Year,Long term - Target Status,Long term - Target Classification,Long term - Target Year,Net-Zero Committed,Net-Zero Year,Organization Type,BA1.5?,BA1.5 Date,Country,Region,Sector,Date,Target,Target Classification,Extension,scope,reduction_percentage,target_year,base_year,perimeter
1238,TELEFÓNICA,ES0178430E18,Targets Set,1.5°C,"2025, 2030",,,,Yes,,Company,Yes,01/07/2019,Spain,Europe,Telecommunication Services,01/07/2021,"Telefonica commits to reduce absolute scope 1 and 2 GHG emissions 70% by 2025, and 80% by 2030 from a 2015 base year. Telefonica commits to reduce absolute scope 3 GHG emissions from fuel and energy related activities 25% by 2025 from a 2016 base year. Telefónica commits to reduce scope 3 GHG emissions from purchased goods and services and capital goods 30% per euro purchased by 2025 from a 2016 base year.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,80%,2030,2015,GHG emissions 
1239,TELEFÓNICA,ES0178430E18,Targets Set,1.5°C,"2025, 2030",,,,Yes,,Company,Yes,01/07/2019,Spain,Europe,Telecommunication Services,01/07/2021,"Telefonica commits to reduce absolute scope 1 and 2 GHG emissions 70% by 2025, and 80% by 2030 from a 2015 base year. Telefonica commits to reduce absolute scope 3 GHG emissions from fuel and energy related activities 25% by 2025 from a 2016 base year. Telefónica commits to reduce scope 3 GHG emissions from purchased goods and services and capital goods 30% per euro purchased by 2025 from a 2016 base year.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,3,25%,2025,2016,GHG emissions from fuel and energy related activities
1240,Telenor Group,NO0010063308,Targets Set,1.5°C,"2030, 2025",,,,No,,Company,No,,Norway,Europe,Telecommunication Services,01/05/2021,The multinational telecommunications company Telenor Group commits to reduce absolute scope 1 and 2 GHG emissions 57% by 2030 from a 2019 base year. Telenor Group commits that 68% of its suppliers by spend covering purchased goods and services and capital goods will have science based targets by 2025.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,57%,2030,2019,GHG emissions
1241,Telenor Group,NO0010063308,Targets Set,1.5°C,"2030, 2025",,,,No,,Company,No,,Norway,Europe,Telecommunication Services,01/05/2021,The multinational telecommunications company Telenor Group commits to reduce absolute scope 1 and 2 GHG emissions 57% by 2030 from a 2019 base year. Telenor Group commits that 68% of its suppliers by spend covering purchased goods and services and capital goods will have science based targets by 2025.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,57%,2030,2019,GHG emissions
1242,Telia Company AB,SE0000667925,Targets Set,1.5°C,2025,,,,Yes,,Company,Yes,01/07/2019,Sweden,Europe,Telecommunication Services,01/12/2020,"Telia Company commits to reduce absolute scope 1 and 2 GHG emission 50% by 2025 from a 2018 base year. Telia Company commits to reduce absolute scope 3 GHG emissions from use of sold products 29% by 2025 from a 2018 base year. Telia Company commits that 72% of its suppliers by emissions covering purchased goods and services and capital goods, will have science-based targets by 2025.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,3,29%,2025,2018,GHG emissions from use of sold products
1243,Telstra,AU000000TLS2,Targets Set,1.5°C,2030,,,,Yes,,Company,Yes,01/02/2021,Australia,Oceania,Telecommunication Services,01/12/2021,"Telstra commits to reduce absolute scopes 1, 2 and 3 GHG emissions 50% by FY2030 from a FY2019 base year.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,,,,,
1244,Tendam Retail S.A.,,Targets Set,1.5°C,"2031, 2030",,,,No,,Company,Yes,01/12/2019,Spain,Europe,Retailing,01/09/2021,Tendam commits to reduce absolute scope 1 and 2 GHG emissions 46.2% by FY2030/31 from a FY2019/20 base year. Tendam commits to increase annual sourcing of renewable electricity from 12% in FY2019/20 to 100% by FY2029/30. Tendam commits to reduce scope 3 GHG emissions 62% per M€ turnover by FY2030/31 from a FY2019/20 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,,,,,
1245,Tennant Company,US8803451033,Targets Set,2°C,2030,,,,No,,Company,No,,United States of America (USA),North America,Electrical Equipment and Machinery,01/04/2018,Global manufacturer of commercial cleaning equipment and solutions Tennant Company commits to reduce absolute scope 1 and 2 emissions 25% by 2030 from a 2016 base year. Tennant also commits to reduce scope 3 use of sold products emissions 50% per $USD of equipment revenue by 2030 from a 2016 base-year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 2°C.,,,,,,
1246,TenneT Holding B.V.,,Targets Set,1.5°C,,,,,Yes,,Company,Yes,01/11/2019,Netherlands,Europe,"Electric Utilities and Independent Power Producers and Energy Traders (including fossil, alternative and nuclear energy)",01/12/2021,TenneT commits to reduce absolute scope 1 and 2 GHG emissions 95% by 2030 from a 2019 base year. TenneT also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and capital goods 30% within the same timeframe.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,Automatic extension based on Protocol to Manage Expired Commitments,1,95%,2030,2019,GHG emissions
1247,TenneT Holding B.V.,,Targets Set,1.5°C,,,,,Yes,,Company,Yes,01/11/2019,Netherlands,Europe,"Electric Utilities and Independent Power Producers and Energy Traders (including fossil, alternative and nuclear energy)",01/12/2021,TenneT commits to reduce absolute scope 1 and 2 GHG emissions 95% by 2030 from a 2019 base year. TenneT also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and capital goods 30% within the same timeframe.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,Automatic extension based on Protocol to Manage Expired Commitments,2,95%,2030,2019,GHG emissions
1248,Terumo Corporatio,,Targets Set,Well-below 2°C,2030,,,,No,,Company,No,,Japan,Asia,Healthcare Equipment and Supplies,01/04/2020,Terumo Corporation commits to reduce absolute scope 1 and 2 GHG emissions 30% by 2030 from a 2018 base year. Terumo Corporation commits to reduce Scope 3 GHG emissions 60% per unit of revenue by 2030 from a 2018 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C.,,1,30%,2030,2018,GHG emissions
1249,Terumo Corporatio,,Targets Set,Well-below 2°C,2030,,,,No,,Company,No,,Japan,Asia,Healthcare Equipment and Supplies,01/04/2020,Terumo Corporation commits to reduce absolute scope 1 and 2 GHG emissions 30% by 2030 from a 2018 base year. Terumo Corporation commits to reduce Scope 3 GHG emissions 60% per unit of revenue by 2030 from a 2018 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C.,,2,30%,2030,2018,GHG emissions
1250,Tesco,GB0008847096,Targets Set,1.5°C,"2025, 2030",,,,Yes,,Company,Yes,01/10/2019,United Kingdom (UK),Europe,Food and Staples Retailing,01/06/2017,"British multinational grocery and general merchandise retailer Tesco commits to reduce scope 1 and 2 GHG emissions 60% by 2025, using a 2015 base-year. Tesco also commits to reduce its scope 3 GHG emissions 17% by 2030, using a 2015 base-year. The emissions categories covered by the scope 3 target are purchased goods and services (supply chain), fuel and energy related activities, upstream transportation and distribution, and waste generated in operations.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,,,,,
1251,TETRA PAK,,Targets Set,1.5°C,2030,,,,No,,Company,Yes,01/10/2021,Sweden,Europe,Containers and Packaging,01/10/2020,"Tetra Pak commits to reduce absolute scope 1, 2 and 3 GHG emissions 46% by 2030 from a 2019 base year*.The scope 3 target includes all relevant emissions including purchased materials, use of sold equipment and end of life treatment of post consumer cartons. Tetra Pak commits to increase annual use of renewableelectricity from 69% in 2019 to 100% by 2030.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C. The renewable energy procurement target covering scope 2 emissions is consistent with reductions required to keep warming to 1.5°C.,,,,,,
1252,TETRA PAK,,Targets Set,1.5°C,2030,,,,No,,Company,Yes,01/10/2021,Sweden,Europe,Containers and Packaging,01/10/2020,"Tetra Pak commits to reduce absolute scope 1, 2 and 3 GHG emissions 46% by 2030 from a 2019 base year*.The scope 3 target includes all relevant emissions including purchased materials, use of sold equipment and end of life treatment of post consumer cartons. Tetra Pak commits to increase annual use of renewableelectricity from 69% in 2019 to 100% by 2030.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C. The renewable energy procurement target covering scope 2 emissions is consistent with reductions required to keep warming to 1.5°C.,,,,,,
1253,Thalys,,Targets Set,Well-below 2°C,2020,,,,No,,Company,No,,Belgium,Europe,Ground Transportation - Railroads Transportation,01/10/2015,"International high-speed train operator Thalys commits to reduce corporate scope 1, 2 and 3 GHG emissions per passenger kilometer by 41.4% by 2020, compared to a 2008 base-year. Scope 3 emissions covered by the target are approximately 50% of the total scope 3 carbon footprint. For the other 50%, Thalys commits to engage with the maintenance management suppliers to formulate more explicit targets to reduce these emissions. Read the Thalys Case Study.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C.,,,,,,
1254,The Anderson-DuBose Company,,Targets Set,2°C,2030,,,,No,,Company,No,,United States of America (USA),North America,Ground Transportation - Trucking Transportation,01/02/2020,"Logistics service provider Anderson DuBose commits to reduce scope 1, 2, and 3 GHG emissions by 39% per short ton of goods delivered by 2030 from a 2015 base year.**The target boundary includes biogenic emissions and removals associated with the use of bioenergy.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 2°C.,,,,,,
1255,The British Land Company PLC,,Targets Set,1.5°C,2030,,,,No,,Company,Yes,01/07/2020,United Kingdom (UK),Europe,Real Estate,01/03/2021,British Land commits to reduce absolute scope 1 and 2 GHG emissions 51% by FY2030 from a FY2020 base year. British Land also commits to reduce scope 3 GHG emissions 55% per square meter of net lettable area over the same target timeframe.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,,,,,
1256,The Clorox Company,US1890541097,Targets Set,1.5°C,2030,,,,Yes,,Company,Yes,01/09/2021,United States of America (USA),North America,"Consumer Durables, Household and Personal Products",01/09/2021,The Clorox Company commits to reduce absolute scope 1 and 2 GHG emissions 50% by 2030 from a 2020 base year*. The Clorox Company also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and use of sold products 25% over the same timeframe. *The target boundary includes biogenic emissions and removals from bioenergy feedstocks.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,50%,2030,2020,GHG emissions
1257,The Clorox Company,US1890541097,Targets Set,1.5°C,2030,,,,Yes,,Company,Yes,01/09/2021,United States of America (USA),North America,"Consumer Durables, Household and Personal Products",01/09/2021,The Clorox Company commits to reduce absolute scope 1 and 2 GHG emissions 50% by 2030 from a 2020 base year*. The Clorox Company also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and use of sold products 25% over the same timeframe. *The target boundary includes biogenic emissions and removals from bioenergy feedstocks.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,50%,2030,2020,GHG emissions
1258,The Co-operative Group Ltd.,,Targets Set,1.5°C,2025,,,,Yes,,Company,Yes,01/09/2019,United Kingdom (UK),Europe,Food and Staples Retailing,01/06/2019,"British consumer co-operative The Co-operative Group commits to reduce absolute scope 1 and 2 GHG emissions 50% by 2025 from a 2016 base year. The Co-operative Group also commits to reduce absolute scope 3 emissions from purchased goods and services, upstream transportation and distribution, waste generated in operations and end-of-life treatment of sold products 11% within the same timeframe.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,50%,2025,2016,GHG emissions
1259,The Co-operative Group Ltd.,,Targets Set,1.5°C,2025,,,,Yes,,Company,Yes,01/09/2019,United Kingdom (UK),Europe,Food and Staples Retailing,01/06/2019,"British consumer co-operative The Co-operative Group commits to reduce absolute scope 1 and 2 GHG emissions 50% by 2025 from a 2016 base year. The Co-operative Group also commits to reduce absolute scope 3 emissions from purchased goods and services, upstream transportation and distribution, waste generated in operations and end-of-life treatment of sold products 11% within the same timeframe.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,50%,2025,2016,GHG emissions
